section,id,name,nameJa,shortDescEn,descEn,shortDescJa,descJa
items,occaberry,Occa Berry,オッカのみ,Halves damage taken from a supereffective Fire-type attack. Single use.,Halves damage taken from a supereffective Fire-type attack. Single use.,炎技のダメージを半減する。,効果抜群の炎タイプの技を受けた時、そのダメージを半減する。
items,oranberry,Oran Berry,オレンのみ,Restores 10 HP when at 1/2 max HP or less. Single use.,Restores 10 HP when at 1/2 max HP or less. Single use.,HPを少し回復する。,HPが最大HPの半分以下になった時に自動的に使い、HPを10回復する。
items,passhoberry,Passho Berry,イトケのみ,Halves damage taken from a supereffective Water-type attack. Single use.,Halves damage taken from a supereffective Water-type attack. Single use.,水技のダメージを半減する。,効果抜群の水タイプの技を受けた時、そのダメージを半減する。
items,payapaberry,Payapa Berry,ウタンのみ,Halves damage taken from a supereffective Psychic-type attack. Single use.,Halves damage taken from a supereffective Psychic-type attack. Single use.,超技のダメージを半減する。,効果抜群の超タイプの技を受けた時、そのダメージを半減する。
items,pechaberry,Pecha Berry,モモンのみ,Holder is cured if it is poisoned. Single use.,Holder is cured if it is poisoned. Single use.,毒状態を治す。,持たせると毒状態の時に自動的に使い、毒状態を治す。
items,persimberry,Persim Berry,キーのみ,Holder is cured if it is confused. Single use.,Holder is cured if it is confused. Single use.,混乱を治す。,持たせると混乱状態の時に自動的に使い、混乱を治す。
items,pidgeotite,Pidgeotite,ピジョットナイト,"If held by a Pidgeot, this item allows it to Mega Evolve in battle.","If held by a Pidgeot, this item allows it to Mega Evolve in battle.",ピジョットがメガシンカする。,ピジョットに持たせると戦闘中にメガシンカできる。
items,pinsirite,Pinsirite,カイロスナイト,"If held by a Pinsir, this item allows it to Mega Evolve in battle.","If held by a Pinsir, this item allows it to Mega Evolve in battle.",カイロスがメガシンカする。,カイロスに持たせると戦闘中にメガシンカできる。
items,poisonbarb,Poison Barb,どくバリ,Holder's Poison-type attacks have 1.2x power.,Holder's Poison-type attacks have 1.2x power.,毒技の威力が上がる。,持たせると毒タイプの技の威力が1.2倍になる。
items,quickclaw,Quick Claw,せんせいのツメ,"Each turn, holder has a 20% chance to move first in its priority bracket.","Each turn, holder has a 20% chance to move first in its priority bracket.",稀に先制できる。,持たせると、たまに先制攻撃ができるようになる。
items,raichunitex,Raichunite X,ライチュウナイトＸ,"If held by a Raichu, this item allows it to Mega Evolve into Mega Raichu X in battle.","If held by a Raichu, this item allows it to Mega Evolve into Mega Raichu X in battle.",ライチュウがメガＸにシンカする。,ライチュウに持たせると戦闘中にメガライチュウＸにメガシンカできる。
items,raichunitey,Raichunite Y,ライチュウナイトＹ,"If held by a Raichu, this item allows it to Mega Evolve into Mega Raichu Y in battle.","If held by a Raichu, this item allows it to Mega Evolve into Mega Raichu Y in battle.",ライチュウがメガＹにシンカする。,ライチュウに持たせると戦闘中にメガライチュウＹにメガシンカできる。
items,rawstberry,Rawst Berry,チーゴのみ,Holder is cured if it is burned. Single use.,Holder is cured if it is burned. Single use.,火傷状態を治す。,持たせると火傷状態の時に自動的に使い、火傷状態を治す。
items,rindoberry,Rindo Berry,リンドのみ,Halves damage taken from a supereffective Grass-type attack. Single use.,Halves damage taken from a supereffective Grass-type attack. Single use.,草技のダメージを半減する。,効果抜群の草タイプの技を受けた時、そのダメージを半減する。
items,roseliberry,Roseli Berry,ロゼルのみ,Halves damage taken from a supereffective Fairy-type attack. Single use.,Halves damage taken from a supereffective Fairy-type attack. Single use.,妖精技のダメージを半減する。,効果抜群のフェアリータイプの技を受けた時、そのダメージを半減する。
items,sablenite,Sablenite,ヤミラミナイト,"If held by a Sableye, this item allows it to Mega Evolve in battle.","If held by a Sableye, this item allows it to Mega Evolve in battle.",ヤミラミがメガシンカする。,ヤミラミに持たせると戦闘中にメガシンカできる。
items,scizorite,Scizorite,ハッサムナイト,"If held by a Scizor, this item allows it to Mega Evolve in battle.","If held by a Scizor, this item allows it to Mega Evolve in battle.",ハッサムがメガシンカする。,ハッサムに持たせると戦闘中にメガシンカできる。
items,scopelens,Scope Lens,ピントレンズ,Holder's critical hit ratio is raised by 1 stage.,Holder's critical hit ratio is raised by 1 stage.,急所に当たりやすくなる。,持たせると攻撃が急所に当たりやすくなる。
items,scovillainite,Scovillainite,スコヴィランナイト,"If held by a Scovillain, this item allows it to Mega Evolve in battle.","If held by a Scovillain, this item allows it to Mega Evolve in battle.",スコヴィランがメガシンカする。,スコヴィランに持たせると戦闘中にメガシンカできる。
items,sharpbeak,Sharp Beak,するどいくちばし,Holder's Flying-type attacks have 1.2x power.,Holder's Flying-type attacks have 1.2x power.,飛行技の威力が上がる。,持たせると飛行タイプの技の威力が1.2倍になる。
items,sharpedonite,Sharpedonite,サメハダーナイト,"If held by a Sharpedo, this item allows it to Mega Evolve in battle.","If held by a Sharpedo, this item allows it to Mega Evolve in battle.",サメハダーがメガシンカする。,サメハダーに持たせると戦闘中にメガシンカできる。
items,shellbell,Shell Bell,かいがらのすず,"After an attack, holder gains 1/8 of the damage in HP dealt to other Pokemon.","After an attack, holder gains 1/8 of the damage in HP dealt to other Pokemon.",攻撃するとHPが回復する。,持たせると、相手に攻撃を当てた時、与えたダメージの1/8だけHPが回復する。
items,shucaberry,Shuca Berry,シュカのみ,Halves damage taken from a supereffective Ground-type attack. Single use.,Halves damage taken from a supereffective Ground-type attack. Single use.,地面技のダメージを半減する。,効果抜群の地面タイプの技を受けた時、そのダメージを半減する。
items,silkscarf,Silk Scarf,シルクのスカーフ,Holder's Normal-type attacks have 1.2x power.,Holder's Normal-type attacks have 1.2x power.,ノーマル技の威力が上がる。,持たせるとノーマルタイプの技の威力が1.2倍になる。
items,silverpowder,Silver Powder,ぎんのこな,Holder's Bug-type attacks have 1.2x power.,Holder's Bug-type attacks have 1.2x power.,虫技の威力が上がる。,持たせると虫タイプの技の威力が1.2倍になる。
items,sitrusberry,Sitrus Berry,オボンのみ,Restores 1/4 max HP when at 1/2 max HP or less. Single use.,Restores 1/4 max HP when at 1/2 max HP or less. Single use.,HPを最大HPの1/4回復する。,HPが最大HPの半分以下になった時に自動的に使い、最大HPの1/4を回復する。
items,skarmorite,Skarmorite,エアームドナイト,"If held by a Skarmory, this item allows it to Mega Evolve in battle.","If held by a Skarmory, this item allows it to Mega Evolve in battle.",エアームドがメガシンカする。,エアームドに持たせると戦闘中にメガシンカできる。
items,slowbronite,Slowbronite,ヤドランナイト,"If held by a Slowbro (not Galarian Slowbro), this item allows it to Mega Evolve.",ヤドランのメガシンカ用。,ヤドランに持たせると戦闘中にメガシンカできる。
items,softsand,Soft Sand,やわらかいすな,Holder's Ground-type attacks have 1.2x power.,Holder's Ground-type attacks have 1.2x power.,地面技の威力が上がる。,持たせると地面タイプの技の威力が1.2倍になる。
items,spelltag,Spell Tag,のろいのおふだ,Holder's Ghost-type attacks have 1.2x power.,Holder's Ghost-type attacks have 1.2x power.,霊技の威力が上がる。,持たせるとゴーストタイプの技の威力が1.2倍になる。
items,starminite,Starminite,スターミーナイト,"If held by a Starmie, this item allows it to Mega Evolve in battle.","If held by a Starmie, this item allows it to Mega Evolve in battle.",スターミーがメガシンカする。,スターミーに持たせると戦闘中にメガシンカできる。
items,steelixite,Steelixite,ハガネールナイト,"If held by a Steelix, this item allows it to Mega Evolve in battle.","If held by a Steelix, this item allows it to Mega Evolve in battle.",ハガネールがメガシンカする。,ハガネールに持たせると戦闘中にメガシンカできる。
items,tangaberry,Tanga Berry,タンガのみ,Halves damage taken from a supereffective Bug-type attack. Single use.,Halves damage taken from a supereffective Bug-type attack. Single use.,虫技のダメージを半減する。,効果抜群の虫タイプの技を受けた時、そのダメージを半減する。
items,twistedspoon,Twisted Spoon,まがったスプーン,Holder's Psychic-type attacks have 1.2x power.,Holder's Psychic-type attacks have 1.2x power.,超技の威力が上がる。,持たせるとエスパータイプの技の威力が1.2倍になる。
items,tyranitarite,Tyranitarite,バンギラスナイト,"If held by a Tyranitar, this item allows it to Mega Evolve in battle.","If held by a Tyranitar, this item allows it to Mega Evolve in battle.",バンギラスがメガシンカする。,バンギラスに持たせると戦闘中にメガシンカできる。
items,venusaurite,Venusaurite,フシギバナナイト,"If held by a Venusaur, this item allows it to Mega Evolve in battle.","If held by a Venusaur, this item allows it to Mega Evolve in battle.",フシギバナがメガシンカする。,フシギバナに持たせると戦闘中にメガシンカできる。
items,victreebelite,Victreebelite,ウツボットナイト,"If held by a Victreebel, this item allows it to Mega Evolve in battle.","If held by a Victreebel, this item allows it to Mega Evolve in battle.",ウツボットがメガシンカする。,ウツボットに持たせると戦闘中にメガシンカできる。
items,wacanberry,Wacan Berry,ソクノのみ,Halves damage taken from a supereffective Electric-type attack. Single use.,Halves damage taken from a supereffective Electric-type attack. Single use.,電気技のダメージを半減する。,効果抜群の電気タイプの技を受けた時、そのダメージを半減する。
items,whiteherb,White Herb,しろいハーブ,Restores all lowered stat stages to 0 when one is less than 0. Single use.,Restores all lowered stat stages to 0 when one is less than 0. Single use.,下がった能力を元に戻す。,能力が下がった時に自動的に使い、下がった分を元に戻す。
items,yacheberry,Yache Berry,ヤチェのみ,Halves damage taken from a supereffective Ice-type attack. Single use.,Halves damage taken from a supereffective Ice-type attack. Single use.,氷技のダメージを半減する。,効果抜群の氷タイプの技を受けた時、そのダメージを半減する。
